,#NCBI_GeneID,gencodeId,HGNC_ID,geneSymbol,name,refseq,RefSeq_prot,transcriptId,Ensembl_prot,MANE_status,GRCh38_chr,chr_start,chr_end,chr_strand
16681,GeneID:386677,ENSG00000215455,HGNC:22966,KRTAP10-1,keratin associated protein 10-1,NM_198691,NP_941964.2,ENST00000400375,ENSP00000383226.1,MANE Select,21,44538981,44540195,-
16682,GeneID:386678,ENSG00000243489,HGNC:20528,KRTAP10-11,keratin associated protein 10-11,NM_198692,NP_941965.2,ENST00000334670,ENSP00000334197.8,MANE Select,21,44646414,44647650,+
16683,GeneID:386679,ENSG00000205445,HGNC:22967,KRTAP10-2,keratin associated protein 10-2,NM_198693,NP_941966.1,ENST00000391621,ENSP00000375479.1,MANE Select,21,44550357,44551505,-
16684,GeneID:386680,ENSG00000241123,HGNC:22969,KRTAP10-5,keratin associated protein 10-5,NM_198694,NP_941967.3,ENST00000400372,ENSP00000383223.1,MANE Select,21,44579455,44580604,-
16685,GeneID:386681,ENSG00000187766,HGNC:20525,KRTAP10-8,keratin associated protein 10-8,NM_198695,NP_941968.2,ENST00000334662,ENSP00000335565.2,MANE Select,21,44612079,44612954,+
16686,GeneID:386682,ENSG00000212935,HGNC:22968,KRTAP10-3,keratin associated protein 10-3,NM_198696,NP_941969.2,ENST00000391620,ENSP00000375478.1,MANE Select,21,44557790,44558795,-
16687,GeneID:386683,ENSG00000205439,HGNC:20531,KRTAP12-3,keratin associated protein 12-3,NM_198697,NP_941970.2,ENST00000397907,ENSP00000381005.1,MANE Select,21,44657932,44658341,+
16688,GeneID:386684,ENSG00000212933,HGNC:20532,KRTAP12-4,keratin associated protein 12-4,NM_198698,NP_941971.1,ENST00000391618,ENSP00000375476.1,MANE Select,21,44654213,44654659,-
16689,GeneID:386685,ENSG00000189169,HGNC:20533,KRTAP10-12,keratin associated protein 10-12,NM_198699,NP_941972.1,ENST00000400365,ENSP00000383216.3,MANE Select,21,44697172,44698044,+
16690,GeneID:386724,ENSG00000176020,HGNC:24075,AMIGO3,adhesion molecule with Ig like domain 3,NM_198722,NP_942015.1,ENST00000320431,ENSP00000323096.7,MANE Select,3,49716829,49719684,-
16691,GeneID:386746,ENSG00000182170,HGNC:24829,MRGPRG,MAS related GPR family member G,NM_001164377,NP_001157849.1,ENST00000332314,ENSP00000330612.3,MANE Select,11,3217944,3218813,-
16692,GeneID:387032,ENSG00000187626,HGNC:13854,ZKSCAN4,zinc finger with KRAB and SCAN domains 4,NM_019110,NP_061983.2,ENST00000377294,ENSP00000366509.2,MANE Select,6,28241697,28252269,-
16693,GeneID:387082,ENSG00000177688,HGNC:21181,SUMO4,small ubiquitin like modifier 4,NM_001002255,NP_001002255.1,ENST00000326669,ENSP00000318635.4,MANE Select,6,149400262,149401278,+
16694,GeneID:387103,ENSG00000203760,HGNC:21488,CENPW,centromere protein W,NM_001012507,NP_001012525.1,ENST00000368328,ENSP00000357311.4,MANE Select,6,126340115,126348875,+
16695,GeneID:387119,ENSG00000111860,HGNC:21638,CEP85L,centrosomal protein 85 like,NM_001042475,NP_001035940.1,ENST00000368491,ENSP00000357477.3,MANE Select,6,118460772,118651591,-
16696,GeneID:387129,ENSG00000187258,HGNC:23631,NPSR1,neuropeptide S receptor 1,NM_207172,NP_997055.1,ENST00000360581,ENSP00000353788.1,MANE Select,7,34658218,34849978,+
16697,GeneID:387264,ENSG00000205869,HGNC:23596,KRTAP5-1,keratin associated protein 5-1,NM_001005922,NP_001005922.1,ENST00000382171,ENSP00000371606.2,MANE Select,11,1584342,1585283,-
16698,GeneID:387266,ENSG00000196224,HGNC:23598,KRTAP5-3,keratin associated protein 5-3,NM_001012708,NP_001012726.1,ENST00000399685,ENSP00000382592.1,MANE Select,11,1607565,1608463,-
16699,GeneID:387267,ENSG00000241598,HGNC:23599,KRTAP5-4,keratin associated protein 5-4,NM_001347674,NP_001334603.1,ENST00000399682,ENSP00000382590.1,MANE Select,11,1620958,1622138,-
16700,GeneID:387273,ENSG00000204572,HGNC:23605,KRTAP5-10,keratin associated protein 5-10,NM_001012710,NP_001012728.1,ENST00000398531,ENSP00000381542.1,MANE Select,11,71565563,71566735,+
16701,GeneID:387338,ENSG00000117481,HGNC:31802,NSUN4,NOP2/Sun RNA methyltransferase 4,NM_199044,NP_950245.2,ENST00000474844,ENSP00000419740.1,MANE Select,1,46340807,46365018,+
16702,GeneID:387496,ENSG00000122035,HGNC:23802,RASL11A,RAS like family 11 member A,NM_206827,NP_996563.1,ENST00000241463,ENSP00000241463.5,MANE Select,13,27270830,27275192,+
16703,GeneID:387509,ENSG00000158292,HGNC:23618,GPR153,G protein-coupled receptor 153,NM_207370,NP_997253.2,ENST00000377893,ENSP00000367125.2,MANE Select,1,6247353,6261098,-
16704,GeneID:387521,ENSG00000240849,HGNC:16735,PEDS1,plasmanylethanolamine desaturase 1,NM_199129,NP_954580.2,ENST00000371652,ENSP00000360715.4,MANE Select,20,50118254,50153723,-
16705,GeneID:387597,ENSG00000143195,HGNC:18131,ILDR2,immunoglobulin like domain containing receptor 2,NM_199351,NP_955383.1,ENST00000271417,ENSP00000271417.2,MANE Select,1,166908187,166975540,-
16706,GeneID:387640,ENSG00000180592,HGNC:32697,SKIDA1,SKI/DACH domain containing 1,NM_207371,NP_997254.3,ENST00000449193,ENSP00000410041.2,MANE Select,10,21513475,21525682,-
16707,GeneID:387680,ENSG00000099290,HGNC:23416,WASHC2A,WASH complex subunit 2A,NM_001005751,NP_001005751.1,ENST00000282633,ENSP00000282633.5,MANE Select,10,50067954,50133509,+
16708,GeneID:387694,ENSG00000178217,HGNC:31440,SH2D4B,SH2 domain containing 4B,NM_001388272,NP_001375201.1,ENST00000646907,ENSP00000494732.1,MANE Select,10,80537902,80646560,+
16709,GeneID:387695,ENSG00000188373,HGNC:31428,C10orf99,chromosome 10 open reading frame 99,NM_207373,NP_997256.1,ENST00000372126,ENSP00000361199.3,MANE Select,10,84173801,84185294,+
16710,GeneID:387700,ENSG00000152779,HGNC:23094,SLC16A12,solute carrier family 16 member 12,NM_213606,NP_998771.3,ENST00000371790,ENSP00000360855.4,MANE Select,10,89430299,89535594,-
16711,GeneID:387707,ENSG00000188649,HGNC:31666,CC2D2B,coiled-coil and C2 domain containing 2B,NM_001349008,NP_001335937.1,ENST00000646931,ENSP00000496666.2,MANE Select,10,95907975,96033745,+
16712,GeneID:387712,ENSG00000188316,HGNC:31670,ENO4,enolase 4,NM_001242699,NP_001229628.1,ENST00000341276,ENSP00000345555.6,MANE Select,10,116849499,116882601,+
16713,GeneID:387715,ENSG00000254636,HGNC:32685,ARMS2,age-related maculopathy susceptibility 2,NM_001099667,NP_001093137.1,ENST00000528446,ENSP00000436682.1,MANE Select,10,122454653,122457352,+
16714,GeneID:387718,ENSG00000175018,HGNC:31653,TEX36,testis expressed 36,NM_001128202,NP_001121674.1,ENST00000368821,ENSP00000357811.3,MANE Select,10,125655694,125683163,-
16715,GeneID:387723,ENSG00000237489,HGNC:48677,C10orf143,chromosome 10 open reading frame 143,NM_001355042,NP_001341971.1,ENST00000637128,ENSP00000490233.1,MANE Select,10,130063896,130110830,-
16716,GeneID:387733,ENSG00000206013,HGNC:16644,IFITM5,interferon induced transmembrane protein 5,NM_001025295,NP_001020466.1,ENST00000382614,ENSP00000372059.2,MANE Select,11,298200,299526,-
16717,GeneID:387748,ENSG00000181023,HGNC:15245,OR56B1,olfactory receptor family 56 subfamily B member 1,NM_001005180,NP_001005180.1,ENST00000317121,ENSP00000322939.3,MANE Select,11,5736448,5738523,+
16718,GeneID:387755,ENSG00000188487,HGNC:33116,INSC,INSC spindle orientation adaptor protein,NM_001042536,NP_001036001.1,ENST00000379556,ENSP00000368874.3,MANE Select,11,15114923,15247208,+
16719,GeneID:387758,ENSG00000176971,HGNC:33747,FIBIN,fin bud initiation factor homolog,NM_203371,NP_976249.1,ENST00000318627,ENSP00000321962.2,MANE Select,11,26994112,26997087,+
16720,GeneID:387763,ENSG00000187479,HGNC:38675,C11orf96,chromosome 11 open reading frame 96,NM_001145033,NP_001138505.1,ENST00000617612,ENSP00000479976.1,MANE Select,11,43942637,43943878,+
16721,GeneID:387775,ENSG00000184999,HGNC:18057,SLC22A10,solute carrier family 22 member 10,NM_001039752,NP_001034841.3,ENST00000332793,ENSP00000327569.6,MANE Select,11,63289903,63311783,+
16722,GeneID:387787,ENSG00000175536,HGNC:37216,LIPT2,lipoyl(octanoyl) transferase 2,NM_001144869,NP_001138341.1,ENST00000310109,ENSP00000309463.4,MANE Select,11,74490519,74493724,-
16723,GeneID:387804,ENSG00000214376,HGNC:34443,VSTM5,V-set and transmembrane domain containing 5,NM_001144871,NP_001138343.1,ENST00000409977,ENSP00000386607.1,MANE Select,11,93818232,93850618,-
16724,GeneID:387836,ENSG00000188393,HGNC:24191,CLEC2A,C-type lectin domain family 2 member A,NM_001130711,NP_001124183.1,ENST00000455827,ENSP00000396163.1,MANE Select,12,9913227,9932370,-
16725,GeneID:387837,ENSG00000256660,HGNC:31966,CLEC12B,C-type lectin domain family 12 member B,NM_001129998,NP_001123470.1,ENST00000338896,ENSP00000344563.5,MANE Select,12,10010627,10018796,+
16726,GeneID:387849,ENSG00000174236,HGNC:33748,REP15,RAB15 effector protein,NM_001029874,NP_001025045.3,ENST00000310791,ENSP00000310335.2,MANE Select,12,27696447,27697596,+
16727,GeneID:387856,ENSG00000177875,HGNC:33749,CCDC184,coiled-coil domain containing 184,NM_001013635,NP_001013657.3,ENST00000316554,ENSP00000320849.3,MANE Select,12,48183644,48185926,+
16728,GeneID:387882,ENSG00000235162,HGNC:35164,C12orf75,chromosome 12 open reading frame 75,NM_001145199,NP_001138671.1,ENST00000443585,ENSP00000448536.2,MANE Select,12,105330691,105371518,+
16729,GeneID:387885,ENSG00000186710,HGNC:37100,CFAP73,cilia and flagella associated protein 73,NM_001144872,NP_001138344.1,ENST00000335621,ENSP00000333915.6,MANE Select,12,113149724,113159276,+
16730,GeneID:387890,ENSG00000224982,HGNC:37219,TMEM233,transmembrane protein 233,NM_001136534,NP_001130006.1,ENST00000426426,ENSP00000403130.1,MANE Select,12,119593774,119643075,+
16731,GeneID:387893,ENSG00000183955,HGNC:29489,KMT5A,lysine methyltransferase 5A,NM_020382,NP_065115.3,ENST00000402868,ENSP00000384629.3,MANE Select,12,123384132,123409353,+
16732,GeneID:387914,ENSG00000180730,HGNC:20366,SHISA2,shisa family member 2,NM_001007538,NP_001007539.1,ENST00000319420,ENSP00000313079.3,MANE Select,13,26044597,26052016,-
16733,GeneID:387921,ENSG00000188811,HGNC:33751,NHLRC3,NHL repeat containing 3,NM_001012754,NP_001012772.1,ENST00000379600,ENSP00000368920.3,MANE Select,13,39038456,39050109,+
16734,GeneID:387923,ENSG00000151778,HGNC:20607,SERP2,stress associated endoplasmic reticulum protein family member 2,NM_001010897,NP_001010897.1,ENST00000379179,ENSP00000368477.3,MANE Select,13,44373824,44397714,+
16735,GeneID:387990,ENSG00000196860,HGNC:33752,TOMM20L,translocase of outer mitochondrial membrane 20 like,NM_207377,NP_997260.1,ENST00000360945,ENSP00000354204.2,MANE Select,14,58395930,58408702,+
16736,GeneID:388015,ENSG00000254656,HGNC:14665,RTL1,retrotransposon Gag like 1,NM_001134888,NP_001128360.1,ENST00000649591,ENSP00000497482.1,MANE Select,14,100879753,100903722,-
16737,GeneID:388021,ENSG00000258986,HGNC:20137,TMEM179,transmembrane protein 179,NM_001286389,NP_001273318.1,ENST00000556573,ENSP00000450958.1,MANE Select,14,104590864,104604772,-
16738,GeneID:388112,ENSG00000255192,HGNC:23106,NANOGP8,Nanog homeobox retrogene P8,NM_001355281,NP_001342210.1,ENST00000528386,ENSP00000487073.2,MANE Select,15,35083410,35085295,-
16739,GeneID:388121,ENSG00000183578,HGNC:20620,TNFAIP8L3,TNF alpha induced protein 8 like 3,NM_001311175,NP_001298104.1,ENST00000637513,ENSP00000489743.1,MANE Select,15,51056601,51094906,-
16740,GeneID:388125,ENSG00000205502,HGNC:33628,C2CD4B,C2 calcium dependent domain containing 4B,NM_001007595,NP_001007596.2,ENST00000380392,ENSP00000369755.3,MANE Select,15,62163535,62165285,-
16741,GeneID:388228,ENSG00000188322,HGNC:17699,SBK1,SH3 domain binding kinase 1,NM_001024401,NP_001019572.1,ENST00000341901,ENSP00000343248.4,MANE Select,16,28292525,28323849,+
16742,GeneID:388272,ENSG00000155330,HGNC:33754,C16orf87,chromosome 16 open reading frame 87,NM_001001436,NP_001001436.1,ENST00000285697,ENSP00000285697.4,MANE Select,16,46796603,46831180,-
16743,GeneID:388284,ENSG00000159761,HGNC:33755,C16orf86,chromosome 16 open reading frame 86,NM_001012984,NP_001013002.2,ENST00000403458,ENSP00000384117.3,MANE Select,16,67666814,67668755,+
16744,GeneID:388323,ENSG00000182327,HGNC:33756,GLTPD2,glycolipid transfer protein domain containing 2,NM_001014985,NP_001014985.3,ENST00000331264,ENSP00000328070.7,MANE Select,17,4788964,4790589,+
16745,GeneID:388325,ENSG00000161929,HGNC:33504,SCIMP,SLP adaptor and CSK interacting membrane protein,NM_207103,NP_996986.1,ENST00000574081,ENSP00000461269.1,MANE Select,17,5208920,5234860,-
16746,GeneID:388327,ENSG00000256806,HGNC:34494,C17orf100,chromosome 17 open reading frame 100,NM_001105520,NP_001098990.1,ENST00000542475,ENSP00000491070.1,MANE Select,17,6651762,6653476,+
16747,GeneID:388335,ENSG00000187824,HGNC:33757,TMEM220,transmembrane protein 220,NM_001004313,NP_001004313.1,ENST00000341871,ENSP00000339830.4,MANE Select,17,10713295,10730023,-
16748,GeneID:388336,ENSG00000188803,HGNC:34491,SHISA6,shisa family member 6,NM_207386,NP_997269.2,ENST00000441885,ENSP00000390084.3,MANE Select,17,11241213,11564063,+
16749,GeneID:388341,ENSG00000181350,HGNC:32403,LRRC75A,leucine rich repeat containing 75A,NM_001113567,NP_001107039.1,ENST00000470794,ENSP00000419502.1,MANE Select,17,16441577,16492193,-
16750,GeneID:388364,ENSG00000182271,HGNC:32431,TMIGD1,transmembrane and immunoglobulin domain containing 1,NM_206832,NP_996663.1,ENST00000328886,ENSP00000332404.4,MANE Select,17,30316333,30334057,-
16751,GeneID:388381,ENSG00000275489,HGNC:34492,C17orf98,chromosome 17 open reading frame 98,NM_001080465,NP_001073934.1,ENST00000614158,ENSP00000479396.1,MANE Select,17,38835086,38841438,-
16752,GeneID:388389,ENSG00000167131,HGNC:32700,CCDC103,coiled-coil domain containing 103,NM_213607,NP_998772.1,ENST00000417826,ENSP00000391692.2,MANE Select,17,44899729,44905390,+
16753,GeneID:388394,ENSG00000179673,HGNC:32422,RPRML,reprimo like,NM_203400,NP_981945.1,ENST00000322329,ENSP00000318032.3,MANE Select,17,46978156,46979253,-
16754,GeneID:388403,ENSG00000175155,HGNC:18326,YPEL2,yippee like 2,NM_001005404,NP_001005404.1,ENST00000312655,ENSP00000312272.4,MANE Select,17,59331655,59401729,+
16755,GeneID:388419,ENSG00000204347,HGNC:33758,BTBD17,BTB domain containing 17,NM_001080466,NP_001073935.1,ENST00000375366,ENSP00000364515.3,MANE Select,17,74356416,74361868,-
16756,GeneID:388428,ENSG00000225180,HGNC:40053,PVALEF,parvalbumin like EF-hand containing,NM_001354639,NP_001341568.1,ENST00000637878,ENSP00000490956.1,MANE Select,17,81165507,81183166,+
16757,GeneID:388468,ENSG00000183206,HGNC:33894,POTEC,POTE ankyrin domain family member C,NM_001137671,NP_001131143.1,ENST00000358970,ENSP00000351856.5,MANE Select,18,14507339,14543600,-
16758,GeneID:388512,ENSG00000187912,HGNC:34520,CLEC17A,C-type lectin domain containing 17A,NM_001204118,NP_001191047.1,ENST00000417570,ENSP00000393719.2,MANE Select,19,14583084,14612035,+
16759,GeneID:388523,ENSG00000269067,HGNC:32463,ZNF728,zinc finger protein 728,NM_001267716,NP_001254645.1,ENST00000594710,ENSP00000471593.1,MANE Select,19,22974883,23003176,-
16760,GeneID:388531,ENSG00000186326,HGNC:30304,RGS9BP,regulator of G protein signaling 9 binding protein,NM_207391,NP_997274.2,ENST00000334176,ENSP00000334134.3,MANE Select,19,32675848,32678300,+
16761,GeneID:388533,ENSG00000188508,HGNC:16313,KRTDAP,keratinocyte differentiation associated protein,NM_207392,NP_997275.1,ENST00000338897,ENSP00000339251.3,MANE Select,19,35487324,35490464,-
16762,GeneID:388536,ENSG00000197863,HGNC:33114,ZNF790,zinc finger protein 790,NM_206894,NP_996777.2,ENST00000356725,ENSP00000349161.3,MANE Select,19,36817428,36838387,-
16763,GeneID:388551,ENSG00000213892,HGNC:31948,CEACAM16,"CEA cell adhesion molecule 16, tectorial membrane component",NM_001039213,NP_001034302.2,ENST00000587331,ENSP00000466561.1,MANE Select,19,44699151,44710718,+
16764,GeneID:388552,ENSG00000189114,HGNC:20914,BLOC1S3,biogenesis of lysosomal organelles complex 1 subunit 3,NM_212550,NP_997715.1,ENST00000433642,ENSP00000393840.1,MANE Select,19,45178784,45181800,+
16765,GeneID:388553,ENSG00000237452,HGNC:44318,MEIOSIN,meiosis initiator,NM_001310124,NP_001297053.1,ENST00000457052,ENSP00000402674.3,MANE Select,19,45733439,45764541,+
16766,GeneID:388555,ENSG00000188624,HGNC:32930,IGFL3,IGF like family member 3,NM_207393,NP_997276.1,ENST00000341415,ENSP00000344860.2,MANE Select,19,46120067,46124688,-
16767,GeneID:388558,ENSG00000198482,HGNC:33230,ZNF808,zinc finger protein 808,NM_001039886,NP_001034975.2,ENST00000359798,ENSP00000352846.4,MANE Select,19,52527668,52556336,+
16768,GeneID:388561,ENSG00000160336,HGNC:23179,ZNF761,zinc finger protein 761,NM_001289951,NP_001276880.1,ENST00000684525,ENSP00000507666.1,MANE Select,19,53431984,53458261,+
16769,GeneID:388564,ENSG00000233493,HGNC:40042,TMEM238,transmembrane protein 238,NM_001190764,NP_001177693.1,ENST00000444469,ENSP00000416154.2,MANE Select,19,55379244,55384292,-
16770,GeneID:388566,ENSG00000197016,HGNC:22220,ZNF470,zinc finger protein 470,NM_001001668,NP_001001668.3,ENST00000330619,ENSP00000333223.7,MANE Select,19,56567468,56582894,+
16771,GeneID:388567,ENSG00000186230,HGNC:32783,ZNF749,zinc finger protein 749,NM_001023561,NP_001018855.2,ENST00000334181,ENSP00000333980.4,MANE Select,19,57435325,57447101,+
16772,GeneID:388569,ENSG00000249471,HGNC:33107,ZNF324B,zinc finger protein 324B,NM_207395,NP_997278.2,ENST00000336614,ENSP00000337473.3,MANE Select,19,58451622,58457833,+
16773,GeneID:388581,ENSG00000184163,HGNC:32308,C1QTNF12,C1q and TNF related 12,NM_001014980,NP_001014980.1,ENST00000330388,ENSP00000329137.2,MANE Select,1,1242453,1246722,-
16774,GeneID:388585,ENSG00000197921,HGNC:19764,HES5,hes family bHLH transcription factor 5,NM_001010926,NP_001010926.1,ENST00000378453,ENSP00000367714.3,MANE Select,1,2528745,2530263,-
16775,GeneID:388588,ENSG00000235169,HGNC:44204,SMIM1,small integral membrane protein 1 (Vel blood group),NM_001288583,NP_001275512.1,ENST00000642557,ENSP00000496314.2,MANE Select,1,3772749,3775956,+
16776,GeneID:388591,ENSG00000158286,HGNC:32947,RNF207,ring finger protein 207,NM_207396,NP_997279.2,ENST00000377939,ENSP00000367173.4,MANE Select,1,6206119,6221299,+
16777,GeneID:388595,ENSG00000162460,HGNC:32350,TMEM82,transmembrane protein 82,NM_001013641,NP_001013663.1,ENST00000375782,ENSP00000364938.1,MANE Select,1,15742499,15747982,+
16778,GeneID:388610,ENSG00000253368,HGNC:34348,TRNP1,TMF1 regulated nuclear protein 1,NM_001013642,NP_001013664.2,ENST00000522111,ENSP00000429216.2,MANE Select,1,26993692,27000886,+
16779,GeneID:388611,ENSG00000174950,HGNC:32043,CD164L2,CD164 molecule like 2,NM_001330448,NP_001317377.1,ENST00000374030,ENSP00000363142.1,MANE Select,1,27379176,27383333,-
16780,GeneID:388630,ENSG00000269113,HGNC:44200,TRABD2B,TraB domain containing 2B,NM_001194986,NP_001181915.1,ENST00000606738,ENSP00000476820.1,MANE Select,1,47760528,47997385,-
16781,GeneID:388633,ENSG00000203985,HGNC:32069,LDLRAD1,low density lipoprotein receptor class A domain containing 1,NM_001010978,NP_001010978.2,ENST00000371360,ENSP00000360411.1,MANE Select,1,54007298,54018186,-
16782,GeneID:388646,ENSG00000213512,HGNC:29606,GBP7,guanylate binding protein 7,NM_207398,NP_997281.2,ENST00000294671,ENSP00000294671.2,MANE Select,1,89131742,89176003,-
16783,GeneID:388649,ENSG00000203910,HGNC:24032,C1orf146,chromosome 1 open reading frame 146,NM_001012425,NP_001012425.1,ENST00000370375,ENSP00000359401.3,MANE Select,1,92217915,92245813,+
16784,GeneID:388650,ENSG00000154511,HGNC:32213,DIPK1A,divergent protein kinase domain 1A,NM_001006605,NP_001006606.2,ENST00000370310,ENSP00000359333.4,MANE Select,1,92842167,92961462,-
16785,GeneID:388662,ENSG00000197106,HGNC:31399,SLC6A17,solute carrier family 6 member 17,NM_001010898,NP_001010898.1,ENST00000331565,ENSP00000330199.3,MANE Select,1,110150494,110202202,+
16786,GeneID:388695,ENSG00000163155,HGNC:32070,LYSMD1,LysM domain containing 1,NM_212551,NP_997716.1,ENST00000368908,ENSP00000357904.5,MANE Select,1,151159748,151165902,-
16787,GeneID:388697,ENSG00000197915,HGNC:20846,HRNR,hornerin,NM_001009931,NP_001009931.1,ENST00000368801,ENSP00000357791.3,MANE Select,1,152212076,152224193,-
16788,GeneID:388698,ENSG00000143520,HGNC:33276,FLG2,filaggrin family member 2,NM_001014342,NP_001014364.1,ENST00000388718,ENSP00000373370.4,MANE Select,1,152348735,152360006,-
16789,GeneID:388701,ENSG00000163263,HGNC:32305,C1orf189,chromosome 1 open reading frame 189,NM_001010979,NP_001010979.1,ENST00000368525,ENSP00000357511.3,MANE Select,1,154199085,154206333,-
16790,GeneID:388722,ENSG00000203724,HGNC:30003,C1orf53,chromosome 1 open reading frame 53,NM_001024594,NP_001019765.1,ENST00000367393,ENSP00000356363.3,MANE Select,1,197902630,197907362,+
16791,GeneID:388730,ENSG00000174529,HGNC:32349,TMEM81,transmembrane protein 81,NM_203376,NP_976310.1,ENST00000367167,ENSP00000356135.3,MANE Select,1,205083129,205084460,-
